C:\Users\Chaima\Desktop\jfreechart\src\main\java\org\jfree\chart\internal\HashUtils.java : 0.734375;
C:\Users\Chaima\Desktop\jfreechart\src\main\java\org\jfree\chart\internal\LineUtils.java : 0.5364238410596026;
C:\Users\Chaima\Desktop\jfreechart\src\main\java\org\jfree\chart\internal\package-info.java : 0.75;
C:\Users\Chaima\Desktop\jfreechart\src\main\java\org\jfree\chart\internal\PaintUtils.java : 0.4228855721393035;
C:\Users\Chaima\Desktop\jfreechart\src\main\java\org\jfree\chart\internal\SerialUtils.java : 0.3501577287066246;
C:\Users\Chaima\Desktop\jfreechart\src\main\java\org\jfree\chart\internal\ShapeUtils.java : 0.48261758691206547;
C:\Users\Chaima\Desktop\jfreechart\src\main\java\org\jfree\chart\JFreeChart.java : 0.49268617021276595;
C:\Users\Chaima\Desktop\jfreechart\src\main\java\org\jfree\chart\labels\AbstractCategoryItemLabelGenerator.java : 0.5314685314685315;
C:\Users\Chaima\Desktop\jfreechart\src\main\java\org\jfree\chart\labels\AbstractPieItemLabelGenerator.java : 0.5211267605633803;
C:\Users\Chaima\Desktop\jfreechart\src\main\java\org\jfree\chart\labels\AbstractXYItemLabelGenerator.java : 0.5111111111111111;
C:\Users\Chaima\Desktop\jfreechart\src\main\java\org\jfree\chart\labels\BoxAndWhiskerToolTipGenerator.java : 0.6165413533834586;
C:\Users\Chaima\Desktop\jfreechart\src\main\java\org\jfree\chart\labels\BoxAndWhiskerXYToolTipGenerator.java : 0.6056338028169014;
C:\Users\Chaima\Desktop\jfreechart\src\main\java\org\jfree\chart\labels\BubbleXYItemLabelGenerator.java : 0.5289256198347108;
C:\Users\Chaima\Desktop\jfreechart\src\main\java\org\jfree\chart\labels\CategoryItemLabelGenerator.java : 0.922077922077922;
C:\Users\Chaima\Desktop\jfreechart\src\main\java\org\jfree\chart\labels\CategorySeriesLabelGenerator.java : 0.9285714285714286;
C:\Users\Chaima\Desktop\jfreechart\src\main\java\org\jfree\chart\labels\CategoryToolTipGenerator.java : 0.9344262295081968;
C:\Users\Chaima\Desktop\jfreechart\src\main\java\org\jfree\chart\labels\CrosshairLabelGenerator.java : 0.92;
C:\Users\Chaima\Desktop\jfreechart\src\main\java\org\jfree\chart\labels\CustomXYToolTipGenerator.java : 0.5502958579881657;
C:\Users\Chaima\Desktop\jfreechart\src\main\java\org\jfree\chart\labels\FlowLabelGenerator.java : 0.9074074074074074;
C:\Users\Chaima\Desktop\jfreechart\src\main\java\org\jfree\chart\labels\HighLowItemLabelGenerator.java : 0.47474747474747475;
C:\Users\Chaima\Desktop\jfreechart\src\main\java\org\jfree\chart\labels\IntervalCategoryItemLabelGenerator.java : 0.5655737704918032;
C:\Users\Chaima\Desktop\jfreechart\src\main\java\org\jfree\chart\labels\IntervalCategoryToolTipGenerator.java : 0.5531914893617021;
C:\Users\Chaima\Desktop\jfreechart\src\main\java\org\jfree\chart\labels\IntervalXYItemLabelGenerator.java : 0.48582995951417;
C:\Users\Chaima\Desktop\jfreechart\src\main\java\org\jfree\chart\labels\IntervalXYToolTipGenerator.java : 0.49382716049382713;
C:\Users\Chaima\Desktop\jfreechart\src\main\java\org\jfree\chart\labels\ItemLabelAnchor.java : 0.7065217391304348;
C:\Users\Chaima\Desktop\jfreechart\src\main\java\org\jfree\chart\labels\ItemLabelPosition.java : 0.5823529411764706;
C:\Users\Chaima\Desktop\jfreechart\src\main\java\org\jfree\chart\labels\MultipleXYSeriesLabelGenerator.java : 0.47641509433962265;
C:\Users\Chaima\Desktop\jfreechart\src\main\java\org\jfree\chart\labels\package-info.java : 0.75;
C:\Users\Chaima\Desktop\jfreechart\src\main\java\org\jfree\chart\labels\PieSectionLabelGenerator.java : 0.8823529411764706;
C:\Users\Chaima\Desktop\jfreechart\src\main\java\org\jfree\chart\labels\PieToolTipGenerator.java : 0.9259259259259259;
C:\Users\Chaima\Desktop\jfreechart\src\main\java\org\jfree\chart\labels\StandardCategoryItemLabelGenerator.java : 0.6541353383458647;
C:\Users\Chaima\Desktop\jfreechart\src\main\java\org\jfree\chart\labels\StandardCategorySeriesLabelGenerator.java : 0.6111111111111112;
C:\Users\Chaima\Desktop\jfreechart\src\main\java\org\jfree\chart\labels\StandardCategoryToolTipGenerator.java : 0.6470588235294118;
C:\Users\Chaima\Desktop\jfreechart\src\main\java\org\jfree\chart\labels\StandardCrosshairLabelGenerator.java : 0.5912408759124088;
C:\Users\Chaima\Desktop\jfreechart\src\main\java\org\jfree\chart\labels\StandardFlowLabelGenerator.java : 0.6086956521739131;
C:\Users\Chaima\Desktop\jfreechart\src\main\java\org\jfree\chart\labels\StandardPieSectionLabelGenerator.java : 0.6391304347826087;
C:\Users\Chaima\Desktop\jfreechart\src\main\java\org\jfree\chart\labels\StandardPieToolTipGenerator.java : 0.7209302325581395;
C:\Users\Chaima\Desktop\jfreechart\src\main\java\org\jfree\chart\labels\StandardXYItemLabelGenerator.java : 0.6705202312138728;
C:\Users\Chaima\Desktop\jfreechart\src\main\java\org\jfree\chart\labels\StandardXYSeriesLabelGenerator.java : 0.6225165562913907;
C:\Users\Chaima\Desktop\jfreechart\src\main\java\org\jfree\chart\labels\StandardXYToolTipGenerator.java : 0.6666666666666666;
C:\Users\Chaima\Desktop\jfreechart\src\main\java\org\jfree\chart\labels\StandardXYZToolTipGenerator.java : 0.5411255411255411;
C:\Users\Chaima\Desktop\jfreechart\src\main\java\org\jfree\chart\labels\SymbolicXYItemLabelGenerator.java : 0.5705128205128205;
C:\Users\Chaima\Desktop\jfreechart\src\main\java\org\jfree\chart\labels\XYItemLabelGenerator.java : 0.9259259259259259;
C:\Users\Chaima\Desktop\jfreechart\src\main\java\org\jfree\chart\labels\XYSeriesLabelGenerator.java : 0.9298245614035088;
C:\Users\Chaima\Desktop\jfreechart\src\main\java\org\jfree\chart\labels\XYToolTipGenerator.java : 0.9245283018867925;
C:\Users\Chaima\Desktop\jfreechart\src\main\java\org\jfree\chart\labels\XYZToolTipGenerator.java : 0.9245283018867925;
C:\Users\Chaima\Desktop\jfreechart\src\main\java\org\jfree\chart\legend\LegendGraphic.java : 0.5329428989751098;
C:\Users\Chaima\Desktop\jfreechart\src\main\java\org\jfree\chart\legend\LegendItem.java : 0.5686673448626653;
C:\Users\Chaima\Desktop\jfreechart\src\main\java\org\jfree\chart\legend\LegendItemBlockContainer.java : 0.6;
C:\Users\Chaima\Desktop\jfreechart\src\main\java\org\jfree\chart\legend\LegendItemCollection.java : 0.6197183098591549;
C:\Users\Chaima\Desktop\jfreechart\src\main\java\org\jfree\chart\legend\LegendItemSource.java : 0.92;
C:\Users\Chaima\Desktop\jfreechart\src\main\java\org\jfree\chart\legend\LegendRenderingOrder.java : 0.9111111111111111;
C:\Users\Chaima\Desktop\jfreechart\src\main\java\org\jfree\chart\legend\LegendTitle.java : 0.4392220421393841;
C:\Users\Chaima\Desktop\jfreechart\src\main\java\org\jfree\chart\legend\package-info.java : 0.75;
C:\Users\Chaima\Desktop\jfreechart\src\main\java\org\jfree\chart\legend\PaintScaleLegend.java : 0.4169184290030212;
